index,Port,IATA,ICAO,Latitude,Longitude,Name,Country
1510,KWK,KWK,PAGG,59.876499,-163.169005,Kwigillingok Airport,United States
1511,KWL,KWL,ZGKL,25.21809959411621,110.03900146484376,Guilin Liangjiang International Airport,China
1512,KWM,KWM,YKOW,-15.485600471496582,141.75100708007812,Kowanyama Airport,Australia
1513,KWN,KWN,PAQH,59.75510025,-161.84500119999998,Quinhagak Airport,United States
1514,KWT,KWT,PFKW,60.790298461899994,-161.444000244,Kwethluk Airport,United States
1516,KYA,KYA,LTAN,37.979,32.561901,Konya Airport,Turkey
1517,KYK,KYK,PAKY,57.5671005249,-154.449996948,Karluk Airport,United States
1518,KYP,KYP,VYKP,19.42639923095703,93.53479766845705,Kyaukpyu Airport,Burma
1519,KYU,KYU,PFKU,64.8760986328,-157.727005005,Koyukuk Airport,United States
1521,KZN,KZN,UWKD,55.606201171875,49.278701782227,Kazan International Airport,Russia
1522,KZO,KZO,UAOO,44.70690155029297,65.59249877929689,Kzyl-Orda Southwest Airport,Kazakhstan
1523,KZR,KZR,LTBZ,39.107377,30.115724,Zafer Airport,Turkey
1524,KZS,KZS,LGKJ,36.1417007446,29.5764007568,Kastelorizo Airport,Greece
1525,LAD,LAD,FNLU,-8.85836982727,13.231200218199996,Quatro de Fevereiro Airport,Angola
1526,LAE,LAE,AYNZ,-6.569803,146.725977,Nadzab Airport,Papua New Guinea
1527,LAI,LAI,LFRO,48.75439834594727,-3.4716598987579346,Lannion-Côte de Granit Airport,France
1528,LAM,LAM,KLAM,35.8797988892,-106.26899719200001,Los Alamos Airport,United States
1529,LAN,LAN,KLAN,42.77870178222656,-84.58740234375,Capital City Airport,United States
1530,LAO,LAO,RPLI,18.1781005859375,120.53199768066406,Laoag International Airport,Philippines
1531,LAP,LAP,MMLP,24.0727005005,-110.36199951200001,Manuel Márquez de León International Airport,Mexico
1532,LAQ,LAQ,HLLQ,32.78870010375977,21.96430015563965,La Abraq Airport,Libya
1533,LAR,LAR,KLAR,41.31209945678711,-105.6750030517578,Laramie Regional Airport,United States
1534,LAS,LAS,KLAS,36.08010101,-115.15200039999999,McCarran International Airport,United States
1535,LAU,LAU,HKLU,-2.252419948577881,40.91310119628906,Manda Airstrip,Kenya
1536,LAW,LAW,KLAW,34.5676994324,-98.4166030884,Lawton Fort Sill Regional Airport,United States
1537,LAX,LAX,KLAX,33.94250107,-118.40799709999999,Los Angeles International Airport,United States
1538,LBA,LBA,EGNM,53.86589813232422,-1.6605700254440308,Leeds Bradford Airport,United Kingdom
1539,LBB,LBB,KLBB,33.66360092163086,-101.822998046875,Lubbock Preston Smith International Airport,United States
1540,LBC,LBC,EDHL,53.805400848400005,10.7192001343,Lübeck Blankensee Airport,Germany
1541,LBD,LBD,UTDL,40.21540069580078,69.6947021484375,Khudzhand Airport,Tajikistan
1542,LBE,LBE,KLBE,40.27590179,-79.40480042,Arnold Palmer Regional Airport,United States
1543,LBF,LBF,KLBF,41.12620163,-100.6839981,North Platte Regional Airport Lee Bird Field,United States
1544,LBJ,LBJ,WATO,-8.486660003662111,119.88899993896484,Komodo (Mutiara II) Airport,Indonesia
1545,LBL,LBL,KLBL,37.04420089999999,-100.95999909999999,Liberal Mid-America Regional Airport,United States
1547,LBS,LBS,NFNL,-16.466699600219727,179.33999633789062,Labasa Airport,Fiji
1548,LBU,LBU,WBKL,5.300680160522461,115.25,Labuan Airport,Malaysia
1549,LBV,LBV,FOOL,0.45860001444799997,9.4122800827,Libreville Leon M'ba International Airport,Gabon
1550,LCA,LCA,LCLK,34.875099182128906,33.62490081787109,Larnaca International Airport,Cyprus
1551,LCE,LCE,MHLC,15.7425,-86.852997,Goloson International Airport,Honduras
1552,LCG,LCG,LECO,43.302101135253906,-8.377260208129883,A Coruña Airport,Spain
1553,LCH,LCH,KLCH,30.12610054016113,-93.22329711914062,Lake Charles Regional Airport,United States
1554,LCK,LCK,KLCK,39.813801,-82.927803,Rickenbacker International Airport,United States
1556,LCX,LCX,ZSLD,25.6746997833,116.747001648,Longyan Guanzhishan Airport,China
1557,LCY,LCY,EGLC,51.505299,0.055277999999999994,London City Airport,United Kingdom
1558,LDB,LDB,SBLO,-23.3335990906,-51.1301002502,Governador José Richa Airport,Brazil
1559,LDE,LDE,LFBT,43.1786994934082,-0.006438999902456999,Tarbes-Lourdes-Pyrénées Airport,France
1560,LDH,LDH,YLHI,-31.5382995605,159.07699585,Lord Howe Island Airport,Australia
1561,LDS,LDS,ZYLD,47.7520555556,129.019125,Lindu Airport,China
1562,LDU,LDU,WBKD,5.032249927520752,118.3239974975586,Lahad Datu Airport,Malaysia
1563,LDY,LDY,EGAE,55.04280090332031,-7.161109924316406,City of Derry Airport,United Kingdom
1564,LEA,LEA,YPLM,-22.2355995178,114.08899688700001,Learmonth Airport,Australia
1565,LEB,LEB,KLEB,43.626098632799994,-72.30419921880002,Lebanon Municipal Airport,United States
1566,LEC,LEC,SBLE,-12.4822998047,-41.2770004272,Coronel Horácio de Mattos Airport,Brazil
1567,LED,LED,ULLI,59.80030059814453,30.26250076293945,Pulkovo Airport,Russia
1568,LEH,LEH,LFOH,49.53390121459961,0.08805599808692932,Le Havre Octeville Airport,France
1569,LEI,LEI,LEAM,36.84389877319336,-2.3701000213623047,Almería International Airport,Spain
1570,LEJ,LEJ,EDDP,51.423888899999994,12.236388900000001,Leipzig Halle Airport,Germany
1571,LEN,LEN,LELN,42.5890007019043,-5.65556001663208,Leon Airport,Spain
1572,LET,LET,SKLT,-4.19355,-69.9432,Alfredo Vásquez Cobo International Airport,Colombia
1573,LEX,LEX,KLEX,38.0364990234375,-84.60590362548828,Blue Grass Airport,United States
1575,LFR,LFR,SVLF,8.239167213439941,-72.27102661132812,La Fria Airport,Venezuela
1576,LFT,LFT,KLFT,30.20529938,-91.98760223,Lafayette Regional Airport,United States
1577,LFW,LFW,DXXX,6.165609836578369,1.2545100450515747,Lomé-Tokoin Airport,Togo
1578,LGA,LGA,KLGA,40.77719879,-73.87259674,La Guardia Airport,United States
1579,LGB,LGB,KLGB,33.81769943,-118.15200039999999,Long Beach /Daugherty Field/ Airport,United States
1580,LGG,LGG,EBLG,50.63740158081055,5.443220138549805,Liège Airport,Belgium
1581,LGI,LGI,MYLD,23.179000854499996,-75.09359741210002,Deadman's Cay Airport,Bahamas
1582,LGK,LGK,WMKL,6.329730033874513,99.72869873046876,Langkawi International Airport,Malaysia
1583,LGL,LGL,WBGF,3.42100000381,115.153999329,Long Lellang Airport,Malaysia
1584,LGP,LGP,RPLP,13.1575,123.735,Legazpi City International Airport,Philippines
1586,LGW,LGW,EGKK,51.14810180664063,-0.19027799367904666,London Gatwick Airport,United Kingdom
1587,LHE,LHE,OPLA,31.5216007232666,74.40360260009766,Alama Iqbal International Airport,Pakistan
1588,LHR,LHR,EGLL,51.4706,-0.461941,London Heathrow Airport,United Kingdom
1589,LHW,LHW,ZLLL,36.5152015686,103.620002747,Lanzhou Zhongchuan Airport,China
1590,LIF,LIF,NWWL,-20.774799346923828,167.24000549316406,Lifou Airport,New Caledonia
1591,LIG,LIG,LFBL,45.86280059814453,1.1794400215148926,Limoges Airport,France
1592,LIH,LIH,PHLI,21.97599983215332,-159.33900451660156,Lihue Airport,United States
1593,LIL,LIL,LFQQ,50.563332,3.0868860000000002,Lille-Lesquin Airport,France
1594,LIM,LIM,SPIM,-12.0219,-77.114304,Jorge Chávez International Airport,Peru
1595,LIN,LIN,LIML,45.445099,9.27674,Milano Linate Airport,Italy
1596,LIR,LIR,MRLB,10.593299865722656,-85.54440307617188,Daniel Oduber Quiros International Airport,Costa Rica
1597,LIS,LIS,LPPT,38.7812995911,-9.13591957092,Lisbon Portela Airport,Portugal
1598,LIT,LIT,KLIT,34.729400634799994,-92.22429656979999,Bill & Hillary Clinton National Airport/Adams Field,United States
1599,LJA,LJA,FZVA,-3.4170000553131104,23.45000076293945,Lodja Airport,Congo (Kinshasa)
1600,LJG,LJG,ZPLJ,26.6800003052,100.24600219700001,Lijiang Airport,China
1601,LJU,LJU,LJLJ,46.223701,14.4576,Ljubljana Jože Pučnik Airport,Slovenia
1602,LKB,LKB,NFNK,-18.1991996765,-178.817001343,Lakeba Island Airport,Fiji
1604,LKG,LKG,HKLK,4.20412015914917,34.348201751708984,Lokichoggio Airport,Kenya
1605,LKH,LKH,WBGL,3.2999999523162837,114.78299713134766,Long Akah Airport,Malaysia
1606,LKL,LKL,ENNA,70.068801879883,24.973499298095998,Banak Airport,Norway
1607,LKN,LKN,ENLK,68.152496337891,13.609399795532,Leknes Airport,Norway
1608,LKO,LKO,VILK,26.7605991364,80.8892974854,Chaudhary Charan Singh International Airport,India
1609,LLA,LLA,ESPA,65.543800354004,22.121999740601,Luleå Airport,Sweden
1611,LLF,LLF,ZGLG,26.338661,111.61004299999999,Lingling Airport,China
1612,LLI,LLI,HALL,11.975000381469727,38.97999954223633,Lalibella Airport,Ethiopia
1613,LLK,LLK,UBBL,38.7463989258,48.818000793500005,Lankaran International Airport,Azerbaijan
1614,LLU,LLU,BGAP,60.46445,-45.56917,Alluitsup Paa Heliport,Greenland
1615,LLW,LLW,FWKI,-13.7894001007,33.78099823,Lilongwe International Airport,Malawi
1618,LMM,LMM,MMLM,25.6851997375,-109.081001282,Valle del Fuerte International Airport,Mexico
1619,LMN,LMN,WBGJ,4.808300018310547,115.01000213623048,Limbang Airport,Malaysia
1620,LMP,LMP,LICD,35.497898,12.6181,Lampedusa Airport,Italy
1621,LMT,LMT,KLMT,42.15610122680664,-121.73300170898438,Klamath Falls Airport,United States
1622,LNB,LNB,NVSM,-16.584199905400002,168.15899658200001,Lamen Bay Airport,Vanuatu
1623,LNE,LNE,NVSO,-15.8655996323,168.17199707,Lonorore Airport,Vanuatu
1625,LNK,LNK,KLNK,40.85100173950195,-96.75920104980469,Lincoln Airport,United States
1626,LNS,LNS,KLNS,40.12170028686523,-76.29609680175781,Lancaster Airport,United States
1628,LNY,LNY,PHNY,20.785600662231445,-156.9510040283203,Lanai Airport,United States
1629,LNZ,LNZ,LOWL,48.2332,14.1875,Linz Hörsching Airport,Austria
1630,LOD,LOD,NVSG,-15.3066997528,167.966995239,Longana Airport,Vanuatu
1631,LOE,LOE,VTUL,17.43910026550293,101.72200012207031,Loei Airport,Thailand
1632,LOH,LOH,SETM,-3.995889902114868,-79.37190246582031,Camilo Ponce Enriquez Airport,Ecuador
1633,LOK,LOK,HKLO,3.1219699382781982,35.608699798583984,Lodwar Airport,Kenya
1634,LOP,LOP,WADL,-8.757322,116.276675,Lombok International Airport,Indonesia
1635,LOS,LOS,DNMM,6.5773701667785645,3.321160078048706,Murtala Muhammed International Airport,Nigeria
1636,LPA,LPA,GCLP,27.931900024414066,-15.38659954071045,Gran Canaria Airport,Spain
1637,LPB,LPB,SLLP,-16.513299942016598,-68.19229888916016,El Alto International Airport,Bolivia
1638,LPD,LPD,SKLP,-1.32861,-69.5797,La Pedrera Airport,Colombia
1639,LPI,LPI,ESSL,58.406200408900006,15.6805000305,Linköping City Airport,Sweden
1640,LPL,LPL,EGGP,53.33359909057617,-2.849720001220703,Liverpool John Lennon Airport,United Kingdom
1641,LPM,LPM,NVSL,-16.45400047302246,167.822998046875,Lamap Airport,Vanuatu
1642,LPP,LPP,EFLP,61.044601,28.144743,Lappeenranta Airport,Finland
1643,LPQ,LPQ,VLLB,19.897300720214844,102.16100311279295,Luang Phabang International Airport,Laos
1644,LPS,LPS,S31,48.4838981628418,-122.93800354003906,Lopez Island Airport,United States
1645,LPT,LPT,VTCL,18.27090072631836,99.50420379638672,Lampang Airport,Thailand
1646,LPY,LPY,LFHP,45.0806999206543,3.7628901004791264,Le Puy-Loudes Airport,France
1647,LQM,LQM,SKLG,-0.182278,-74.7708,Caucaya Airport,Colombia
1648,LRD,LRD,KLRD,27.543800354003906,-99.46160125732422,Laredo International Airport,United States
1649,LRE,LRE,YLRE,-23.4342002869,144.279998779,Longreach Airport,Australia
1650,LRH,LRH,LFBH,46.17919921875,-1.1952799558639526,La Rochelle-Île de Ré Airport,France
1651,LRM,LRM,MDLR,18.45070075988769,-68.91179656982422,Casa De Campo International Airport,Dominican Republic
1652,LRR,LRR,OISL,27.6746997833,54.3833007812,Lar Airport,Iran
1653,LRS,LRS,LGLE,37.1848983765,26.800300598099998,Leros Airport,Greece
1654,LRT,LRT,LFRH,47.76060104370117,-3.440000057220459,Lorient South Brittany (Bretagne Sud) Airport,France
1656,LSC,LSC,SCSE,-29.916200637800003,-71.1995010376,La Florida Airport,Chile
1657,LSE,LSE,KLSE,43.879002,-91.256699,La Crosse Municipal Airport,United States
1658,LSI,LSI,EGPB,59.87889862060547,-1.295560002326965,Sumburgh Airport,United Kingdom
1659,LSP,LSP,SVJC,11.78077507019043,-70.15149688720703,Josefa Camejo International Airport,Venezuela
1660,LST,LST,YMLT,-41.54529953,147.214004517,Launceston Airport,Australia
1661,LSY,LSY,YLIS,-28.8302993774,153.25999450700002,Lismore Airport,Australia
1662,LTD,LTD,HLTD,30.15169906616211,9.715310096740724,Ghadames East Airport,Libya
1663,LTI,LTI,ZMAT,46.37639999389648,96.22109985351562,Altai Airport,Mongolia
1664,LTN,LTN,EGGW,51.87469863891602,-0.36833301186561584,London Luton Airport,United Kingdom
1665,LTO,LTO,MMLT,25.989200592041016,-111.3479995727539,Loreto International Airport,Mexico
1666,LTX,LTX,SELT,-0.906832993031,-78.6157989502,Cotopaxi International Airport,Ecuador
1667,LUD,LUD,FYLZ,-26.68740081787109,15.242899894714355,Luderitz Airport,Namibia
1668,LUG,LUG,LSZA,46.00429916379999,8.9105796814,Lugano Airport,Switzerland
1669,LUH,LUH,VILD,30.854700088500977,75.95259857177734,Ludhiana Airport,India
1670,LUM,LUM,ZPLX,24.4011,98.5317,Mangshi Airport,China
1671,LUN,LUN,FLLS,-15.330800056500001,28.4526004791,Kenneth Kaunda International Airport Lusaka,Zambia
1672,LUO,LUO,FNUE,-11.768099784851074,19.8976993560791,Luena Airport,Angola
1673,LUQ,LUQ,SAOU,-33.2732009888,-66.3563995361,Brigadier Mayor D Cesar Raul Ojeda Airport,Argentina
1674,LUR,LUR,PALU,68.87509918,-166.1100006,Cape Lisburne LRRS Airport,United States
1675,LUV,LUV,WAPL,-5.661620140075684,132.73100280761722,Dumatumbun Airport,Indonesia
1676,LUW,LUW,WAMW,-1.0389200448989868,122.77200317382812,Bubung Airport,Indonesia
1677,LUX,LUX,ELLX,49.6233333,6.204444400000001,Luxembourg-Findel International Airport,Luxembourg
1679,LVI,LVI,FLLI,-17.821800231933594,25.82270050048828,Livingstone Airport,Zambia
1680,LWB,LWB,KLWB,37.8582992554,-80.3994979858,Greenbrier Valley Airport,United States
1681,LWN,LWN,UDSG,40.7504005432,43.859298706100006,Gyumri Shirak Airport,Armenia
1682,LWO,LWO,UKLL,49.8125,23.95610046386719,Lviv International Airport,Ukraine
1683,LWS,LWS,KLWS,46.3745002746582,-117.01499938964844,Lewiston Nez Perce County Airport,United States
1684,LWY,LWY,WBGW,4.849170207977295,115.40799713134766,Lawas Airport,Malaysia
1685,LXA,LXA,ZULS,29.2978000641,90.9119033813,Lhasa Gonggar Airport,China
1686,LXG,LXG,VLLN,20.966999053955078,101.4000015258789,Luang Namtha Airport,Laos
1687,LXR,LXR,HELX,25.670999527,32.7066001892,Luxor International Airport,Egypt
1688,LXS,LXS,LGLM,39.917098999000004,25.236299514799995,Limnos Airport,Greece
1689,LYA,LYA,ZHLY,34.741100311299995,112.38800048799999,Luoyang Airport,China
1690,LYB,LYB,MWCL,19.66699981689453,-80.0999984741211,Edward Bodden Airfield,Cayman Islands
1691,LYC,LYC,ESNL,64.54830169677734,18.71619987487793,Lycksele Airport,Sweden
1692,LYG,LYG,ZSLG,34.571667,118.87361100000001,Lianyungang Airport,China
1693,LYH,LYH,KLYH,37.326698303222656,-79.20040130615234,Lynchburg Regional Preston Glenn Field,United States
1694,LYI,LYI,ZSLY,35.04610061645508,118.41200256347656,Shubuling Airport,China
1695,LYP,LYP,OPFA,31.364999771118164,72.99479675292969,Faisalabad International Airport,Pakistan
1696,LYR,LYR,ENSB,78.246101379395,15.465600013733,"Svalbard Airport, Longyear",Norway
1697,LYS,LYS,LFLL,45.72555560000001,5.081111099999999,Lyon Saint-Exupéry Airport,France
1698,LZC,LZC,MMLC,18.0016994476,-102.221000671,Lázaro Cárdenas Airport,Mexico
1699,LZH,LZH,ZGZH,24.2075,109.390999,Liuzhou Bailian Airport,China
1700,LZO,LZO,ZULZ,28.85219955444336,105.39299774169922,Luzhou Airport,China
1701,LZY,LZY,ZUNZ,29.303300857543945,94.33529663085938,Nyingchi Airport,China
1702,MAA,MAA,VOMM,12.990005493164062,80.16929626464844,Chennai International Airport,India
1703,MAB,MAB,SBMA,-5.36858987808,-49.1380004883,João Correa da Rocha Airport,Brazil
1704,MAD,MAD,LEMD,40.471926,-3.56264,Adolfo Suárez Madrid–Barajas Airport,Spain
1705,MAF,MAF,KMAF,31.9424991607666,-102.2020034790039,Midland International Airport,United States
1706,MAG,MAG,AYMD,-5.20707988739,145.789001465,Madang Airport,Papua New Guinea
1707,MAH,MAH,LEMH,39.86259841918945,4.2186498641967765,Menorca Airport,Spain
1708,MAJ,MAJ,PKMJ,7.064760208129883,171.27200317382812,Marshall Islands International Airport,Marshall Islands
1709,MAM,MAM,MMMA,25.7698993683,-97.5252990723,General Servando Canales International Airport,Mexico
1710,MAN,MAN,EGCC,53.35369873046875,-2.2749500274658203,Manchester Airport,United Kingdom
1711,MAO,MAO,SBEG,-3.038609981536865,-60.04970169067383,Eduardo Gomes International Airport,Brazil
1712,MAQ,MAQ,VTPM,16.699899673461914,98.54509735107422,Mae Sot Airport,Thailand
1713,MAR,MAR,SVMC,10.5582084656,-71.7278594971,La Chinita International Airport,Venezuela
1714,MAS,MAS,AYMO,-2.06189,147.423996,Momote Airport,Papua New Guinea
1715,MAU,MAU,NTTP,-16.42650032043457,-152.24400329589844,Maupiti Airport,French Polynesia
1716,MAZ,MAZ,TJMZ,18.255699157714844,-67.14849853515625,Eugenio Maria De Hostos Airport,Puerto Rico
1717,MBA,MBA,HKMO,-4.034830093383788,39.594200134277344,Mombasa Moi International Airport,Kenya
1718,MBE,MBE,RJEB,44.303901672399995,143.404006958,Monbetsu Airport,Japan
1719,MBI,MBI,HTMB,-8.916999816894531,33.46699905395508,Mbeya Airport,Tanzania
1720,MBJ,MBJ,MKJS,18.503700256347656,-77.91339874267578,Sangster International Airport,Jamaica
1721,MBS,MBS,KMBS,43.532901763916016,-84.07959747314453,MBS International Airport,United States
1722,MBT,MBT,RPVJ,12.3694000244,123.62899780299999,Moises R. Espinosa Airport,Philippines
1723,MCE,MCE,KMCE,37.28469849,-120.5139999,Merced Regional Macready Field,United States
1724,MCG,MCG,PAMC,62.95289993,-155.60600280000003,McGrath Airport,United States
1725,MCI,MCI,KMCI,39.2976,-94.713898,Kansas City International Airport,United States
1726,MCK,MCK,KMCK,40.20629883,-100.59200290000001,Mc Cook Ben Nelson Regional Airport,United States
1728,MCN,MCN,KMCN,32.692798614501946,-83.64920043945312,Middle Georgia Regional Airport,United States
1729,MCO,MCO,KMCO,28.429399490356445,-81.30899810791016,Orlando International Airport,United States
1730,MCP,MCP,SBMQ,0.0506640002131,-51.0722007751,Alberto Alcolumbre Airport,Brazil
1731,MCT,MCT,OOMS,23.593299865722656,58.284400939941406,Muscat International Airport,Oman
1732,MCV,MCV,YMHU,-16.4424991608,136.083999634,McArthur River Mine Airport,Australia
1733,MCX,MCX,URML,42.81679916381836,47.65230178833008,Uytash Airport,Russia
1734,MCY,MCY,YBMC,-26.6033000946,153.09100341799999,Sunshine Coast Airport,Australia
1735,MCZ,MCZ,SBMO,-9.510809898376463,-35.79169845581055,Zumbi dos Palmares Airport,Brazil
1736,MDC,MDC,WAMM,1.5492600202560425,124.9260025024414,Sam Ratulangi Airport,Indonesia
1737,MDE,MDE,SKRG,6.164540000000001,-75.4231,Jose Maria Córdova International Airport,Colombia
1738,MDG,MDG,ZYMD,44.524101257299996,129.569000244,Mudanjiang Hailang International Airport,China
1739,MDK,MDK,FZEA,0.0226000007242,18.2887001038,Mbandaka Airport,Congo (Kinshasa)
1740,MDL,MDL,VYMD,21.702199935913086,95.97789764404295,Mandalay International Airport,Burma
1741,MDQ,MDQ,SAZM,-37.9342,-57.5733,Ástor Piazzola International Airport,Argentina
1742,MDT,MDT,KMDT,40.1935005188,-76.7633972168,Harrisburg International Airport,United States
1743,MDU,MDU,AYMN,-6.14774,143.656998,Mendi Airport,Papua New Guinea
1744,MDW,MDW,KMDW,41.7859992980957,-87.75240325927734,Chicago Midway International Airport,United States
1745,MDZ,MDZ,SAME,-32.831699371300004,-68.7929000854,El Plumerillo Airport,Argentina
1746,MEA,MEA,SBME,-22.343000412,-41.7659988403,Macaé Airport,Brazil
1747,MEB,MEB,YMEN,-37.72809982299805,144.90199279785156,Melbourne Essendon Airport,Australia
1748,MEC,MEC,SEMT,-0.9460780024528505,-80.67880249023438,Eloy Alfaro International Airport,Ecuador
1749,MED,MED,OEMA,24.55340003967285,39.7051010131836,Prince Mohammad Bin Abdulaziz Airport,Saudi Arabia
1750,MEE,MEE,NWWR,-21.4817008972168,168.03799438476562,Maré Airport,New Caledonia
1751,MEG,MEG,FNMA,-9.525090217590332,16.312400817871097,Malanje Airport,Angola
1752,MEH,MEH,ENMH,71.02970123291,27.826700210570998,Mehamn Airport,Norway
1753,MEI,MEI,KMEI,32.33259963989258,-88.75189971923828,Key Field,United States
1754,MEL,MEL,YMML,-37.673301696777344,144.84300231933594,Melbourne International Airport,Australia
1755,MEM,MEM,KMEM,35.04240036010742,-89.97669982910156,Memphis International Airport,United States
1756,MEX,MEX,MMMX,19.4363,-99.072098,Licenciado Benito Juarez International Airport,Mexico
1757,MFE,MFE,KMFE,26.17580032,-98.23860168,Mc Allen Miller International Airport,United States
1758,MFM,MFM,VMMC,22.149599075317386,113.59200286865234,Macau International Airport,Macau
1759,MFR,MFR,KMFR,42.37419891357422,-122.8730010986328,Rogue Valley International Medford Airport,United States
1760,MFU,MFU,FLMF,-13.258899688720705,31.93659973144531,Mfuwe Airport,Zambia
1761,MGA,MGA,MNMG,12.141500473022461,-86.16819763183594,Augusto C. Sandino (Managua) International Airport,Nicaragua
1762,MGB,MGB,YMTG,-37.745601654052734,140.78500366210938,Mount Gambier Airport,Australia
1763,MGF,MGF,SBMG,-23.4794445038,-52.01222229,Regional de Maringá - Sílvio Nane Junior Airport,Brazil
1764,MGH,MGH,FAMG,-30.8574008942,30.343000412,Margate Airport,South Africa
1765,MGM,MGM,KMGM,32.30059814,-86.39399719,Montgomery Regional (Dannelly Field) Airport,United States
1766,MGQ,MGQ,HCMM,2.014440059661865,45.3046989440918,Aden Adde International Airport,Somalia
1767,MGS,MGS,NCMG,-21.89598655700684,-157.9066619873047,Mangaia Island Airport,Cook Islands
1768,MGT,MGT,YMGB,-12.094400405899998,134.893997192,Milingimbi Airport,Australia
1769,MGW,MGW,KMGW,39.64289856,-79.91629791,Morgantown Municipal Walter L. Bill Hart Field,United States
1770,MGZ,MGZ,VYME,12.439800262451172,98.62149810791016,Myeik Airport,Burma
1771,MHC,MHC,SCPQ,-42.340388,-73.715693,Mocopulli Airport,Chile
1772,MHD,MHD,OIMM,36.235198974609375,59.64099884033203,Mashhad International Airport,Iran
1773,MHG,MHG,EDFM,49.47305679321289,8.514166831970215,Mannheim-City Airport,Germany
1774,MHH,MHH,MYAM,26.511400222800003,-77.08350372310001,Marsh Harbour International Airport,Bahamas
1775,MHK,MHK,KMHK,39.14099884033203,-96.6707992553711,Manhattan Regional Airport,United States
1776,MHQ,MHQ,EFMA,60.122200012207,19.898199081421,Mariehamn Airport,Finland
1777,MHT,MHT,KMHT,42.93259811401367,-71.43569946289062,Manchester Airport,United States
1778,MIA,MIA,KMIA,25.79319953918457,-80.29060363769531,Miami International Airport,United States
1779,MID,MID,MMMD,20.9370002747,-89.657699585,Licenciado Manuel Crescencio Rejon Int Airport,Mexico
1780,MIG,MIG,ZUMY,31.4281005859375,104.74099731445312,Mianyang Airport,China
1781,MII,MII,SBML,-22.1968994141,-49.926399231000005,Frank Miloye Milenkowichi–Marília State Airport,Brazil
1782,MIM,MIM,YMER,-36.9085998535,149.901000977,Merimbula Airport,Australia
1783,MIR,MIR,DTMB,35.75809860229492,10.75469970703125,Monastir Habib Bourguiba International Airport,Tunisia
1784,MIS,MIS,AYMS,-10.6892004013,152.837997437,Misima Island Airport,Papua New Guinea
1785,MJD,MJD,OPMJ,27.3351993560791,68.14309692382811,Moenjodaro Airport,Pakistan
1786,MJF,MJF,ENMS,65.78399658203101,13.214900016785,Mosjøen Airport (Kjærstad),Norway
1787,MJM,MJM,FZWA,-6.121240139010001,23.5690002441,Mbuji Mayi Airport,Congo (Kinshasa)
1788,MJN,MJN,FMNM,-15.6668417421,46.351232528699995,Amborovy Airport,Madagascar
1789,MJT,MJT,LGMT,39.0567016602,26.5983009338,Mytilene International Airport,Greece
1791,MJV,MJV,LELC,37.775001525878906,-0.8123890161514282,San Javier Airport,Spain
1792,MJZ,MJZ,UERR,62.53469848632813,114.03900146484376,Mirny Airport,Russia
1793,MKE,MKE,KMKE,42.94720077514648,-87.89659881591797,General Mitchell International Airport,United States
1794,MKG,MKG,KMKG,43.16949844,-86.23819733,Muskegon County Airport,United States
1795,MKK,MKK,PHMK,21.15290069580078,-157.0959930419922,Molokai Airport,United States
1796,MKL,MKL,KMKL,35.59989929,-88.91560364,Mc Kellar Sipes Regional Airport,United States
1797,MKM,MKM,WBGK,2.9063899517059326,112.08000183105469,Mukah Airport,Malaysia
1798,MKP,MKP,NTGM,-16.583900451660153,-143.6580047607422,Makemo Airport,French Polynesia
1799,MKQ,MKQ,WAKK,-8.520290374755861,140.41799926757812,Mopah Airport,Indonesia
1800,MKW,MKW,WASR,-0.8918330073356628,134.04899597167972,Rendani Airport,Indonesia
1801,MKY,MKY,YBMK,-21.171699523900003,149.179992676,Mackay Airport,Australia
1802,MLA,MLA,LMML,35.857498,14.4775,Malta International Airport,Malta
1803,MLB,MLB,KMLB,28.10280036926269,-80.64530181884766,Melbourne International Airport,United States
1804,MLE,MLE,VRMM,4.1918301582336435,73.52909851074219,Malé International Airport,Maldives
1805,MLG,MLG,WARA,-7.926559925079999,112.71499633799999,Abdul Rachman Saleh Airport,Indonesia
1807,MLI,MLI,KMLI,41.44850158691406,-90.50749969482422,Quad City International Airport,United States
1808,MLL,MLL,PADM,61.8642997742,-162.026000977,Marshall Don Hunter Sr Airport,United States
1809,MLM,MLM,MMMM,19.849899292,-101.025001526,General Francisco J. Mujica International Airport,Mexico
1810,MLN,MLN,GEML,35.279800415,-2.9562599658999997,Melilla Airport,Spain
1811,MLO,MLO,LGML,36.696899414099995,24.4769001007,Milos Airport,Greece
1812,MLU,MLU,KMLU,32.51089859008789,-92.0376968383789,Monroe Regional Airport,United States
1813,MLW,MLW,GLMR,6.289060115814209,-10.758700370788574,Spriggs Payne Airport,Liberia
1814,MLX,MLX,LTAO,38.353699,38.253899,Malatya Tulga Airport,Turkey
1815,MMB,MMB,RJCM,43.880599975600006,144.164001465,Memanbetsu Airport,Japan
1816,MME,MME,EGNV,54.50920104980469,-1.4294099807739258,Durham Tees Valley Airport,United Kingdom
1817,MMH,MMH,KMMH,37.62409973,-118.83799740000002,Mammoth Yosemite Airport,United States
1818,MMJ,MMJ,RJAF,36.16680145263672,137.92300415039062,Matsumoto Airport,Japan
1819,MMK,MMK,ULMM,68.78170013427734,32.75080108642578,Murmansk Airport,Russia
1820,MMO,MMO,GVMA,15.15590000152588,-23.21369934082031,Maio Airport,Cape Verde
